date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:42:21	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2023%20Jul%202016%2013:12:09%20GMT	http://revive.stylemixthemes.com/?p=205	C:/Users/Jotiba/Desktop/website/new/revive.stylemixthemes.com/indexc140.html	(from http://revive.stylemixthemes.com/blog/gallery-4-columns/pellentesque-eu-nulla-gravida-hendrerit-2/)
18:42:22	68468/68468	---M--	200	added ('OK')	image/jpeg	etag:%22556ecc45-10b74%22	http://revive.stylemixthemes.com/wp-content/uploads/2014/05/Prayer.jpg	C:/Users/Jotiba/Desktop/website/new/revive.stylemixthemes.com/wp-content/uploads/2014/05/Prayer.jpg	(from http://revive.stylemixthemes.com/blog/gallery-4-columns/aliquam-id-enim-sem/)
18:42:22	2671/2671	---M--	200	added ('OK')	text/xml	date:Sat,%2023%20Jul%202016%2013:12:10%20GMT	http://revive.stylemixthemes.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Frevive.stylemixthemes.com%2Fblog%2Fgallery-4-columns%2Fpellentesque-eu-nulla-gravida-hendrerit-2%2F&format=xml	C:/Users/Jotiba/Desktop/website/new/revive.stylemixthemes.com/wp-json/oembed/1.0/embed1381	(from http://revive.stylemixthemes.com/blog/gallery-4-columns/pellentesque-eu-nulla-gravida-hendrerit-2/)
18:42:25	2520/2520	---MCZ	200	added ('OK')	application/json	date:Sat,%2023%20Jul%202016%2013:12:12%20GMT	http://revive.stylemixthemes.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Frevive.stylemixthemes.com%2Fblog%2Fgallery-4-columns%2Fpellentesque-eu-nulla-gravida-hendrerit%2F	C:/Users/Jotiba/Desktop/website/new/revive.stylemixthemes.com/wp-json/oembed/1.0/embed281e.json	(from http://revive.stylemixthemes.com/blog/gallery-4-columns/pellentesque-eu-nulla-gravida-hendrerit/)
18:42:26	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2023%20Jul%202016%2013:12:13%20GMT	http://revive.stylemixthemes.com/?p=204	C:/Users/Jotiba/Desktop/website/new/revive.stylemixthemes.com/indexcb89.html	(from http://revive.stylemixthemes.com/blog/gallery-4-columns/pellentesque-eu-nulla-gravida-hendrerit/)
18:42:26	46205/46205	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2023%20Jul%202016%2013:12:13%20GMT	http://revive.stylemixthemes.com/blog/gallery-4-columns/pellentesque-eu-nulla-gravida-hendrerit/feed/	C:/Users/Jotiba/Desktop/website/new/revive.stylemixthemes.com/blog/gallery-4-columns/pellentesque-eu-nulla-gravida-hendrerit/feed/index.html	(from http://revive.stylemixthemes.com/blog/gallery-4-columns/pellentesque-eu-nulla-gravida-hendrerit/)
18:42:27	80151/80151	---M--	200	added ('OK')	image/jpeg	etag:%22556ecc45-13917%22	http://revive.stylemixthemes.com/wp-content/uploads/2014/05/19.jpg	C:/Users/Jotiba/Desktop/website/new/revive.stylemixthemes.com/wp-content/uploads/2014/05/19.jpg	(from http://revive.stylemixthemes.com/blog/gallery-4-columns/pellentesque-eu-nulla-gravida-hendrerit-2/)
18:42:27	2647/2647	---M--	200	added ('OK')	text/xml	date:Sat,%2023%20Jul%202016%2013:12:14%20GMT	http://revive.stylemixthemes.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Frevive.stylemixthemes.com%2Fblog%2Fgallery-4-columns%2Fpellentesque-eu-nulla-gravida-hendrerit%2F&format=xml	C:/Users/Jotiba/Desktop/website/new/revive.stylemixthemes.com/wp-json/oembed/1.0/embedfc32	(from http://revive.stylemixthemes.com/blog/gallery-4-columns/pellentesque-eu-nulla-gravida-hendrerit/)
18:42:28	2754/2754	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Jul%202016%2013:12:16%20GMT	http://revive.stylemixthemes.com/wp-login.php?redirect_to=http%3A%2F%2Frevive.stylemixthemes.com%2Fblog%2Fgallery-4-columns%2Fpellentesque-eu-nulla-gravida-hendrerit%2F	C:/Users/Jotiba/Desktop/website/new/revive.stylemixthemes.com/wp-login5eeb.html	(from http://revive.stylemixthemes.com/blog/gallery-4-columns/pellentesque-eu-nulla-gravida-hendrerit/)
18:42:30	2495/2495	---MCZ	200	added ('OK')	application/json	date:Sat,%2023%20Jul%202016%2013:12:17%20GMT	http://revive.stylemixthemes.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Frevive.stylemixthemes.com%2Fblog%2Fgallery-4-columns%2Finteger-eget-auctor-eros%2F	C:/Users/Jotiba/Desktop/website/new/revive.stylemixthemes.com/wp-json/oembed/1.0/embed1dd3.json	(from http://revive.stylemixthemes.com/blog/gallery-4-columns/integer-eget-auctor-eros/)
18:42:30	46205/46205	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2023%20Jul%202016%2013:12:17%20GMT	http://revive.stylemixthemes.com/blog/gallery-4-columns/integer-eget-auctor-eros/feed/	C:/Users/Jotiba/Desktop/website/new/revive.stylemixthemes.com/blog/gallery-4-columns/integer-eget-auctor-eros/feed/index.html	(from http://revive.stylemixthemes.com/blog/gallery-4-columns/integer-eget-auctor-eros/)
18:42:30	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2023%20Jul%202016%2013:12:18%20GMT	http://revive.stylemixthemes.com/?p=203	C:/Users/Jotiba/Desktop/website/new/revive.stylemixthemes.com/indexc39e.html	(from http://revive.stylemixthemes.com/blog/gallery-4-columns/integer-eget-auctor-eros/)
18:42:30	2622/2622	---M--	200	added ('OK')	text/xml	date:Sat,%2023%20Jul%202016%2013:12:18%20GMT	http://revive.stylemixthemes.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Frevive.stylemixthemes.com%2Fblog%2Fgallery-4-columns%2Finteger-eget-auctor-eros%2F&format=xml	C:/Users/Jotiba/Desktop/website/new/revive.stylemixthemes.com/wp-json/oembed/1.0/embed88f0	(from http://revive.stylemixthemes.com/blog/gallery-4-columns/integer-eget-auctor-eros/)
18:42:34	2739/2739	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Jul%202016%2013:12:22%20GMT	http://revive.stylemixthemes.com/wp-login.php?redirect_to=http%3A%2F%2Frevive.stylemixthemes.com%2Fblog%2Fgallery-4-columns%2Finteger-eget-auctor-eros%2F	C:/Users/Jotiba/Desktop/website/new/revive.stylemixthemes.com/wp-loginc39c.html	(from http://revive.stylemixthemes.com/blog/gallery-4-columns/integer-eget-auctor-eros/)
18:42:36	2518/2518	---MCZ	200	added ('OK')	application/json	date:Sat,%2023%20Jul%202016%2013:12:23%20GMT	http://revive.stylemixthemes.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Frevive.stylemixthemes.com%2Fblog%2Fgallery-4-columns%2Fsed-tincidunt-pretium-purus-nec%2F	C:/Users/Jotiba/Desktop/website/new/revive.stylemixthemes.com/wp-json/oembed/1.0/embedcb15.json	(from http://revive.stylemixthemes.com/blog/gallery-4-columns/sed-tincidunt-pretium-purus-nec/)
18:42:36	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2023%20Jul%202016%2013:12:24%20GMT	http://revive.stylemixthemes.com/?p=202	C:/Users/Jotiba/Desktop/website/new/revive.stylemixthemes.com/index6452.html	(from http://revive.stylemixthemes.com/blog/gallery-4-columns/sed-tincidunt-pretium-purus-nec/)
18:42:38	46205/46205	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2023%20Jul%202016%2013:12:24%20GMT	http://revive.stylemixthemes.com/blog/gallery-4-columns/sed-tincidunt-pretium-purus-nec/feed/	C:/Users/Jotiba/Desktop/website/new/revive.stylemixthemes.com/blog/gallery-4-columns/sed-tincidunt-pretium-purus-nec/feed/index.html	(from http://revive.stylemixthemes.com/blog/gallery-4-columns/sed-tincidunt-pretium-purus-nec/)
18:42:39	2645/2645	---M--	200	added ('OK')	text/xml	date:Sat,%2023%20Jul%202016%2013:12:26%20GMT	http://revive.stylemixthemes.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Frevive.stylemixthemes.com%2Fblog%2Fgallery-4-columns%2Fsed-tincidunt-pretium-purus-nec%2F&format=xml	C:/Users/Jotiba/Desktop/website/new/revive.stylemixthemes.com/wp-json/oembed/1.0/embed6c2c	(from http://revive.stylemixthemes.com/blog/gallery-4-columns/sed-tincidunt-pretium-purus-nec/)
18:42:41	2746/2746	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Jul%202016%2013:12:29%20GMT	http://revive.stylemixthemes.com/wp-login.php?redirect_to=http%3A%2F%2Frevive.stylemixthemes.com%2Fblog%2Fgallery-4-columns%2Fsed-tincidunt-pretium-purus-nec%2F	C:/Users/Jotiba/Desktop/website/new/revive.stylemixthemes.com/wp-logind472.html	(from http://revive.stylemixthemes.com/blog/gallery-4-columns/sed-tincidunt-pretium-purus-nec/)
18:42:44	2511/2511	---MCZ	200	added ('OK')	application/json	date:Sat,%2023%20Jul%202016%2013:12:30%20GMT	http://revive.stylemixthemes.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Frevive.stylemixthemes.com%2Fblog%2Fgallery-4-columns%2Fpellentesque-a-sollicitudin-nib%2F	C:/Users/Jotiba/Desktop/website/new/revive.stylemixthemes.com/wp-json/oembed/1.0/embed9570.json	(from http://revive.stylemixthemes.com/blog/gallery-4-columns/pellentesque-a-sollicitudin-nib/)
18:42:44	46205/46205	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2023%20Jul%202016%2013:12:30%20GMT	http://revive.stylemixthemes.com/blog/gallery-4-columns/pellentesque-a-sollicitudin-nib/feed/	C:/Users/Jotiba/Desktop/website/new/revive.stylemixthemes.com/blog/gallery-4-columns/pellentesque-a-sollicitudin-nib/feed/index.html	(from http://revive.stylemixthemes.com/blog/gallery-4-columns/pellentesque-a-sollicitudin-nib/)
18:42:45	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2023%20Jul%202016%2013:12:33%20GMT	http://revive.stylemixthemes.com/?p=170	C:/Users/Jotiba/Desktop/website/new/revive.stylemixthemes.com/index5e74.html	(from http://revive.stylemixthemes.com/blog/gallery-4-columns/pellentesque-a-sollicitudin-nib/)
18:42:46	2638/2638	---M--	200	added ('OK')	text/xml	date:Sat,%2023%20Jul%202016%2013:12:33%20GMT	http://revive.stylemixthemes.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Frevive.stylemixthemes.com%2Fblog%2Fgallery-4-columns%2Fpellentesque-a-sollicitudin-nib%2F&format=xml	C:/Users/Jotiba/Desktop/website/new/revive.stylemixthemes.com/wp-json/oembed/1.0/embede7a5	(from http://revive.stylemixthemes.com/blog/gallery-4-columns/pellentesque-a-sollicitudin-nib/)
18:42:49	2746/2746	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Jul%202016%2013:12:36%20GMT	http://revive.stylemixthemes.com/wp-login.php?redirect_to=http%3A%2F%2Frevive.stylemixthemes.com%2Fblog%2Fgallery-4-columns%2Fpellentesque-a-sollicitudin-nib%2F	C:/Users/Jotiba/Desktop/website/new/revive.stylemixthemes.com/wp-login9eff.html	(from http://revive.stylemixthemes.com/blog/gallery-4-columns/pellentesque-a-sollicitudin-nib/)
18:42:51	2460/2460	---MCZ	200	added ('OK')	application/json	date:Sat,%2023%20Jul%202016%2013:12:38%20GMT	http://revive.stylemixthemes.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Frevive.stylemixthemes.com%2Fblog%2Fgallery-4-columns%2Finteger-ullamcorper%2F	C:/Users/Jotiba/Desktop/website/new/revive.stylemixthemes.com/wp-json/oembed/1.0/embeda93d.json	(from http://revive.stylemixthemes.com/blog/gallery-4-columns/integer-ullamcorper/)
18:42:53	46205/46205	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2023%20Jul%202016%2013:12:40%20GMT	http://revive.stylemixthemes.com/blog/gallery-4-columns/integer-ullamcorper/feed/	C:/Users/Jotiba/Desktop/website/new/revive.stylemixthemes.com/blog/gallery-4-columns/integer-ullamcorper/feed/index.html	(from http://revive.stylemixthemes.com/blog/gallery-4-columns/integer-ullamcorper/)
18:42:55	2587/2587	---M--	200	added ('OK')	text/xml	date:Sat,%2023%20Jul%202016%2013:12:42%20GMT	http://revive.stylemixthemes.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Frevive.stylemixthemes.com%2Fblog%2Fgallery-4-columns%2Finteger-ullamcorper%2F&format=xml	C:/Users/Jotiba/Desktop/website/new/revive.stylemixthemes.com/wp-json/oembed/1.0/embed5c55	(from http://revive.stylemixthemes.com/blog/gallery-4-columns/integer-ullamcorper/)
18:42:56	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2023%20Jul%202016%2013:12:44%20GMT	http://revive.stylemixthemes.com/?p=169	C:/Users/Jotiba/Desktop/website/new/revive.stylemixthemes.com/indexff23.html	(from http://revive.stylemixthemes.com/blog/gallery-4-columns/integer-ullamcorper/)
18:42:57	2734/2734	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Jul%202016%2013:12:45%20GMT	http://revive.stylemixthemes.com/wp-login.php?redirect_to=http%3A%2F%2Frevive.stylemixthemes.com%2Fblog%2Fgallery-4-columns%2Finteger-ullamcorper%2F	C:/Users/Jotiba/Desktop/website/new/revive.stylemixthemes.com/wp-loginff25.html	(from http://revive.stylemixthemes.com/blog/gallery-4-columns/integer-ullamcorper/)
18:42:59	2537/2537	---MCZ	200	added ('OK')	application/json	date:Sat,%2023%20Jul%202016%2013:12:46%20GMT	http://revive.stylemixthemes.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Frevive.stylemixthemes.com%2Fblog%2Fgallery-4-columns%2Fvivamus-cursus-augue-at-molestie-pul%2F	C:/Users/Jotiba/Desktop/website/new/revive.stylemixthemes.com/wp-json/oembed/1.0/embed042e.json	(from http://revive.stylemixthemes.com/blog/gallery-4-columns/vivamus-cursus-augue-at-molestie-pul/)
18:43:01	46205/46205	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2023%20Jul%202016%2013:12:49%20GMT	http://revive.stylemixthemes.com/blog/gallery-4-columns/vivamus-cursus-augue-at-molestie-pul/feed/	C:/Users/Jotiba/Desktop/website/new/revive.stylemixthemes.com/blog/gallery-4-columns/vivamus-cursus-augue-at-molestie-pul/feed/index.html	(from http://revive.stylemixthemes.com/blog/gallery-4-columns/vivamus-cursus-augue-at-molestie-pul/)
18:43:03	2664/2664	---M--	200	added ('OK')	text/xml	date:Sat,%2023%20Jul%202016%2013:12:50%20GMT	http://revive.stylemixthemes.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Frevive.stylemixthemes.com%2Fblog%2Fgallery-4-columns%2Fvivamus-cursus-augue-at-molestie-pul%2F&format=xml	C:/Users/Jotiba/Desktop/website/new/revive.stylemixthemes.com/wp-json/oembed/1.0/embed3965	(from http://revive.stylemixthemes.com/blog/gallery-4-columns/vivamus-cursus-augue-at-molestie-pul/)
18:43:04	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2023%20Jul%202016%2013:12:52%20GMT	http://revive.stylemixthemes.com/?p=168	C:/Users/Jotiba/Desktop/website/new/revive.stylemixthemes.com/indexada0.html	(from http://revive.stylemixthemes.com/blog/gallery-4-columns/vivamus-cursus-augue-at-molestie-pul/)
18:43:05	134881/134881	---M--	200	added ('OK')	image/jpeg	etag:%22556ecc44-20ee1%22	http://revive.stylemixthemes.com/wp-content/uploads/2014/02/1434840.jpg	C:/Users/Jotiba/Desktop/website/new/revive.stylemixthemes.com/wp-content/uploads/2014/02/1434840.jpg	(from http://revive.stylemixthemes.com/blog/gallery-4-columns/pellentesque-a-sollicitudin-nib/)
18:43:12	258632/258632	---M--	200	added ('OK')	image/jpeg	etag:%22556ecc45-3f248%22	http://revive.stylemixthemes.com/wp-content/uploads/2014/05/706497_14-960x520.jpg	C:/Users/Jotiba/Desktop/website/new/revive.stylemixthemes.com/wp-content/uploads/2014/05/706497_14-960x520.jpg	(from http://revive.stylemixthemes.com/blog/gallery-4-columns/sed-tincidunt-pretium-purus-nec/)
18:43:16	62007/62007	---M--	200	added ('OK')	image/jpeg	etag:%22556ecc45-f237%22	http://revive.stylemixthemes.com/wp-content/uploads/2014/05/PHO-10Oct26-265423-960x520.jpg	C:/Users/Jotiba/Desktop/website/new/revive.stylemixthemes.com/wp-content/uploads/2014/05/PHO-10Oct26-265423-960x520.jpg	(from http://revive.stylemixthemes.com/blog/gallery-4-columns/vivamus-cursus-augue-at-molestie-pul/)
18:43:17	78339/78339	---M--	200	added ('OK')	image/jpeg	etag:%22556ecc45-13203%22	http://revive.stylemixthemes.com/wp-content/uploads/2014/05/the_road_to_destruction___id_38844-2048x1536-960x520.jpg	C:/Users/Jotiba/Desktop/website/new/revive.stylemixthemes.com/wp-content/uploads/2014/05/the_road_to_destruction___id_38844-2048x1536-960x520.jpg	(from http://revive.stylemixthemes.com/blog/gallery-4-columns/vivamus-cursus-augue-at-molestie-pul/)
18:43:17	2751/2751	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Jul%202016%2013:13:05%20GMT	http://revive.stylemixthemes.com/wp-login.php?redirect_to=http%3A%2F%2Frevive.stylemixthemes.com%2Fblog%2Fgallery-4-columns%2Fvivamus-cursus-augue-at-molestie-pul%2F	C:/Users/Jotiba/Desktop/website/new/revive.stylemixthemes.com/wp-login848e.html	(from http://revive.stylemixthemes.com/blog/gallery-4-columns/vivamus-cursus-augue-at-molestie-pul/)
18:43:19	2480/2480	---MCZ	200	added ('OK')	application/json	date:Sat,%2023%20Jul%202016%2013:13:06%20GMT	http://revive.stylemixthemes.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Frevive.stylemixthemes.com%2Fblog%2Fgallery-4-columns%2Fut-enim-ad-minim-veniam%2F	C:/Users/Jotiba/Desktop/website/new/revive.stylemixthemes.com/wp-json/oembed/1.0/embed317c.json	(from http://revive.stylemixthemes.com/blog/gallery-4-columns/ut-enim-ad-minim-veniam/)
18:43:19	46205/46205	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2023%20Jul%202016%2013:13:06%20GMT	http://revive.stylemixthemes.com/blog/gallery-4-columns/ut-enim-ad-minim-veniam/feed/	C:/Users/Jotiba/Desktop/website/new/revive.stylemixthemes.com/blog/gallery-4-columns/ut-enim-ad-minim-veniam/feed/index.html	(from http://revive.stylemixthemes.com/blog/gallery-4-columns/ut-enim-ad-minim-veniam/)
18:43:20	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2023%20Jul%202016%2013:13:08%20GMT	http://revive.stylemixthemes.com/?p=151	C:/Users/Jotiba/Desktop/website/new/revive.stylemixthemes.com/indexe539.html	(from http://revive.stylemixthemes.com/blog/gallery-4-columns/ut-enim-ad-minim-veniam/)
18:43:21	2607/2607	---M--	200	added ('OK')	text/xml	date:Sat,%2023%20Jul%202016%2013:13:08%20GMT	http://revive.stylemixthemes.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Frevive.stylemixthemes.com%2Fblog%2Fgallery-4-columns%2Fut-enim-ad-minim-veniam%2F&format=xml	C:/Users/Jotiba/Desktop/website/new/revive.stylemixthemes.com/wp-json/oembed/1.0/embed6049	(from http://revive.stylemixthemes.com/blog/gallery-4-columns/ut-enim-ad-minim-veniam/)
18:43:34	74803/74803	---M--	200	added ('OK')	image/jpeg	etag:%22556ecc45-12433%22	http://revive.stylemixthemes.com/wp-content/uploads/revslider/rev1/1-960x500.jpg	C:/Users/Jotiba/Desktop/website/new/revive.stylemixthemes.com/wp-content/uploads/revslider/rev1/1-960x500.jpg	(from http://revive.stylemixthemes.com/blog/gallery-4-columns/ut-enim-ad-minim-veniam/)
18:43:34	70401/70401	---M--	200	added ('OK')	image/jpeg	etag:%22556ecc45-11301%22	http://revive.stylemixthemes.com/wp-content/uploads/revslider/rev1/12-960x500.jpg	C:/Users/Jotiba/Desktop/website/new/revive.stylemixthemes.com/wp-content/uploads/revslider/rev1/12-960x500.jpg	(from http://revive.stylemixthemes.com/blog/gallery-4-columns/ut-enim-ad-minim-veniam/)
18:43:35	2738/2738	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Jul%202016%2013:13:22%20GMT	http://revive.stylemixthemes.com/wp-login.php?redirect_to=http%3A%2F%2Frevive.stylemixthemes.com%2Fblog%2Fgallery-4-columns%2Fut-enim-ad-minim-veniam%2F	C:/Users/Jotiba/Desktop/website/new/revive.stylemixthemes.com/wp-login42e8.html	(from http://revive.stylemixthemes.com/blog/gallery-4-columns/ut-enim-ad-minim-veniam/)
18:43:35	166836/166836	---M--	200	added ('OK')	image/jpeg	etag:%22556ecc45-28bb4%22	http://revive.stylemixthemes.com/wp-content/uploads/2014/05/AFhunger33-960x520.jpg	C:/Users/Jotiba/Desktop/website/new/revive.stylemixthemes.com/wp-content/uploads/2014/05/AFhunger33-960x520.jpg	(from http://revive.stylemixthemes.com/blog/gallery-4-columns/vivamus-cursus-augue-at-molestie-pul/)
18:43:35	596545/596545	---M--	200	added ('OK')	image/jpeg	etag:%22556ecc45-91a41%22	http://revive.stylemixthemes.com/wp-content/uploads/2014/05/Charitable-Planning.jpg	C:/Users/Jotiba/Desktop/website/new/revive.stylemixthemes.com/wp-content/uploads/2014/05/Charitable-Planning.jpg	(from http://revive.stylemixthemes.com/blog/gallery-4-columns/integer-eget-auctor-eros/)
18:43:36	2478/2478	---MCZ	200	added ('OK')	application/json	date:Sat,%2023%20Jul%202016%2013:13:24%20GMT	http://revive.stylemixthemes.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Frevive.stylemixthemes.com%2Fblog%2Fgallery-4-columns%2Fetiam-pellentesque-ante%2F	C:/Users/Jotiba/Desktop/website/new/revive.stylemixthemes.com/wp-json/oembed/1.0/embedef33.json	(from http://revive.stylemixthemes.com/blog/gallery-4-columns/etiam-pellentesque-ante/)
18:43:37	46205/46205	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2023%20Jul%202016%2013:13:24%20GMT	http://revive.stylemixthemes.com/blog/gallery-4-columns/etiam-pellentesque-ante/feed/	C:/Users/Jotiba/Desktop/website/new/revive.stylemixthemes.com/blog/gallery-4-columns/etiam-pellentesque-ante/feed/index.html	(from http://revive.stylemixthemes.com/blog/gallery-4-columns/etiam-pellentesque-ante/)
18:43:37	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2023%20Jul%202016%2013:13:25%20GMT	http://revive.stylemixthemes.com/?p=139	C:/Users/Jotiba/Desktop/website/new/revive.stylemixthemes.com/indexb4d2.html	(from http://revive.stylemixthemes.com/blog/gallery-4-columns/etiam-pellentesque-ante/)
18:43:38	2605/2605	---M--	200	added ('OK')	text/xml	date:Sat,%2023%20Jul%202016%2013:13:25%20GMT	http://revive.stylemixthemes.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Frevive.stylemixthemes.com%2Fblog%2Fgallery-4-columns%2Fetiam-pellentesque-ante%2F&format=xml	C:/Users/Jotiba/Desktop/website/new/revive.stylemixthemes.com/wp-json/oembed/1.0/embed634c	(from http://revive.stylemixthemes.com/blog/gallery-4-columns/etiam-pellentesque-ante/)
18:43:39	2738/2738	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Jul%202016%2013:13:27%20GMT	http://revive.stylemixthemes.com/wp-login.php?redirect_to=http%3A%2F%2Frevive.stylemixthemes.com%2Fblog%2Fgallery-4-columns%2Fetiam-pellentesque-ante%2F	C:/Users/Jotiba/Desktop/website/new/revive.stylemixthemes.com/wp-login7303.html	(from http://revive.stylemixthemes.com/blog/gallery-4-columns/etiam-pellentesque-ante/)
18:43:41	2509/2509	---MCZ	200	added ('OK')	application/json	date:Sat,%2023%20Jul%202016%2013:13:28%20GMT	http://revive.stylemixthemes.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Frevive.stylemixthemes.com%2Fblog%2Fevents-4-columns%2Fhate-it-or-love-it%2F	C:/Users/Jotiba/Desktop/website/new/revive.stylemixthemes.com/wp-json/oembed/1.0/embed557e.json	(from http://revive.stylemixthemes.com/blog/events-4-columns/hate-it-or-love-it/)
18:43:41	46205/46205	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2023%20Jul%202016%2013:13:28%20GMT	http://revive.stylemixthemes.com/blog/events-4-columns/hate-it-or-love-it/feed/	C:/Users/Jotiba/Desktop/website/new/revive.stylemixthemes.com/blog/events-4-columns/hate-it-or-love-it/feed/index.html	(from http://revive.stylemixthemes.com/blog/events-4-columns/hate-it-or-love-it/)
18:43:42	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2023%20Jul%202016%2013:13:29%20GMT	http://revive.stylemixthemes.com/?p=194	C:/Users/Jotiba/Desktop/website/new/revive.stylemixthemes.com/indexc8fa.html	(from http://revive.stylemixthemes.com/blog/events-4-columns/hate-it-or-love-it/)
18:43:42	2636/2636	---M--	200	added ('OK')	text/xml	date:Sat,%2023%20Jul%202016%2013:13:30%20GMT	http://revive.stylemixthemes.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Frevive.stylemixthemes.com%2Fblog%2Fevents-4-columns%2Fhate-it-or-love-it%2F&format=xml	C:/Users/Jotiba/Desktop/website/new/revive.stylemixthemes.com/wp-json/oembed/1.0/embedbc78	(from http://revive.stylemixthemes.com/blog/events-4-columns/hate-it-or-love-it/)
18:43:45	2732/2732	---MCZ	200	added ('OK')	text/html	date:Sat,%2023%20Jul%202016%2013:13:32%20GMT	http://revive.stylemixthemes.com/wp-login.php?redirect_to=http%3A%2F%2Frevive.stylemixthemes.com%2Fblog%2Fevents-4-columns%2Fhate-it-or-love-it%2F	C:/Users/Jotiba/Desktop/website/new/revive.stylemixthemes.com/wp-login3a7c.html	(from http://revive.stylemixthemes.com/blog/events-4-columns/hate-it-or-love-it/)
18:43:47	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2023%20Jul%202016%2013:13:34%20GMT	http://revive.stylemixthemes.com/?p=103	C:/Users/Jotiba/Desktop/website/new/revive.stylemixthemes.com/indexe6f0.html	(from http://revive.stylemixthemes.com/blog/events-4-columns/praesent-quis-elementum-lorem/)
18:43:47	46205/46205	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2023%20Jul%202016%2013:13:34%20GMT	http://revive.stylemixthemes.com/blog/events-4-columns/praesent-quis-elementum-lorem/feed/	C:/Users/Jotiba/Desktop/website/new/revive.stylemixthemes.com/blog/events-4-columns/praesent-quis-elementum-lorem/feed/index.html	(from http://revive.stylemixthemes.com/blog/events-4-columns/praesent-quis-elementum-lorem/)
18:43:47	2550/2550	---MCZ	200	added ('OK')	application/json	date:Sat,%2023%20Jul%202016%2013:13:34%20GMT	http://revive.stylemixthemes.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Frevive.stylemixthemes.com%2Fblog%2Fevents-4-columns%2Fpraesent-quis-elementum-lorem%2F	C:/Users/Jotiba/Desktop/website/new/revive.stylemixthemes.com/wp-json/oembed/1.0/embed2f88.json	(from http://revive.stylemixthemes.com/blog/events-4-columns/praesent-quis-elementum-lorem/)
18:43:48	2677/2677	---M--	200	added ('OK')	text/xml	date:Sat,%2023%20Jul%202016%2013:13:36%20GMT	http://revive.stylemixthemes.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Frevive.stylemixthemes.com%2Fblog%2Fevents-4-columns%2Fpraesent-quis-elementum-lorem%2F&format=xml	C:/Users/Jotiba/Desktop/website/new/revive.stylemixthemes.com/wp-json/oembed/1.0/embed3020	(from http://revive.stylemixthemes.com/blog/events-4-columns/praesent-quis-elementum-lorem/)
